Origin,Destination,Total_Budget_INR,Duration_Days,Recommended_Transport,Transport_Cost_INR,Travel_Time_Hours,Hotel_Name,Hotel_Price_Per_Night_INR,Hotel_User_Rating,Top_Attractions,Total_Attraction_Ticket_Cost_INR
Bhubaneswar,Surat,13003,3,Flight,9926,6,Zostel Premium,600,4.0,Beachfront Promenade | Historic Fort & Museum | Science Center & Planetarium | City Palace & Lake Cruise | Local Market & Food Tour | Hilltop Viewpoint Trek,2226
Bhubaneswar,Raipur,11919,5,Train,1075,11,Zostel Premium,1151,4.0,Historic Fort & Museum | Ancient Temples Complex | Hilltop Viewpoint Trek | Art Gallery & Cultural Center | Beachfront Promenade | City Palace & Lake Cruise,420
Bhubaneswar,Guwahati,75745,5,Train,2830,19,The Oberoi Splendor,5953,4.4,Historic Fort & Museum | Botanical Gardens & Zoo | Hilltop Viewpoint Trek | Ancient Temples Complex | Art Gallery & Cultural Center | Local Market & Food Tour,2418
Bhubaneswar,Amritsar,36822,6,Flight,5468,5,Comfort Inn,2647,4.3,Hilltop Viewpoint Trek | Historic Fort & Museum | Science Center & Planetarium | Ancient Temples Complex,1848
Bhubaneswar,Chennai,20166,3,Flight,9752,4,Sayaji Stay,1695,3.9,Hilltop Viewpoint Trek | Beachfront Promenade | Science Center & Planetarium,1092
Bhubaneswar,Amritsar,7827,2,Flight,6557,5,Treebo Trend,874,3.8,Science Center & Planetarium | Hilltop Viewpoint Trek | Ancient Temples Complex | Botanical Gardens & Zoo,1708
Bhubaneswar,Jammu,4778,3,Train,1479,29,Zostel Premium,606,4.0,Science Center & Planetarium | Beachfront Promenade | Historic Fort & Museum | Local Market & Food Tour | Hilltop Viewpoint Trek | Botanical Gardens & Zoo,642
Bhubaneswar,Hyderabad,10592,4,Train,1607,24,Zostel Premium,937,3.6,Local Market & Food Tour | Ancient Temples Complex | Art Gallery & Cultural Center,297
Bhubaneswar,Udaipur,16720,4,Train,3079,25,Zostel Premium,1402,3.8,Hilltop Viewpoint Trek | Local Market & Food Tour | City Palace & Lake Cruise | Beachfront Promenade | Science Center & Planetarium,1930
Bhubaneswar,Udaipur,6848,3,Train,1191,30,Treebo Trend,865,3.8,Beachfront Promenade | Historic Fort & Museum | Botanical Gardens & Zoo | Ancient Temples Complex,232
Bhubaneswar,Madurai,7120,3,Train,2473,17,Zostel Premium,920,3.6,Local Market & Food Tour | Historic Fort & Museum | Science Center & Planetarium | Ancient Temples Complex | Art Gallery & Cultural Center | Botanical Gardens & Zoo,126
Bhubaneswar,Dehradun,6878,3,Train,1730,19,Zostel Premium,918,3.9,Local Market & Food Tour | Beachfront Promenade | Science Center & Planetarium | Art Gallery & Cultural Center | City Palace & Lake Cruise | Hilltop Viewpoint Trek,228
Bhubaneswar,Madurai,7722,3,Train,1907,28,FabHotel Oasis,841,3.9,Science Center & Planetarium | Hilltop Viewpoint Trek | Historic Fort & Museum | Art Gallery & Cultural Center,476
Bhubaneswar,Visakhapatnam,8899,2,Flight,3374,1,FabHotel Oasis,1454,3.9,Hilltop Viewpoint Trek | Beachfront Promenade | Botanical Gardens & Zoo | Ancient Temples Complex,1000
Bhubaneswar,Agra,11013,4,Train,1499,20,Treebo Trend,1061,3.6,Art Gallery & Cultural Center | Local Market & Food Tour | Botanical Gardens & Zoo | Historic Fort & Museum,408
Bhubaneswar,Varanasi,22662,4,Flight,5918,3,Ginger Eco Suites,1816,4.2,Beachfront Promenade | Art Gallery & Cultural Center | Botanical Gardens & Zoo | Local Market & Food Tour,628
Bhubaneswar,Kolkata,8315,5,Train,952,11,FabHotel Oasis,807,3.6,Local Market & Food Tour | Hilltop Viewpoint Trek | Science Center & Planetarium | Art Gallery & Cultural Center | City Palace & Lake Cruise | Beachfront Promenade,594
Bhubaneswar,Pune,16041,4,Flight,9072,4,Blue Diamond Lodge,768,3.9,Local Market & Food Tour | Botanical Gardens & Zoo | Science Center & Planetarium | Historic Fort & Museum | Ancient Temples Complex,2015
Bhubaneswar,Coimbatore,30201,7,Flight,5854,6,Comfort Inn,1664,4.3,Science Center & Planetarium | Art Gallery & Cultural Center | Beachfront Promenade | Historic Fort & Museum | Local Market & Food Tour,1800
Bhubaneswar,Shimla,4684,3,Train,1061,26,Treebo Trend,923,4.0,Science Center & Planetarium | Botanical Gardens & Zoo | City Palace & Lake Cruise | Art Gallery & Cultural Center,200
Bhubaneswar,Varanasi,8020,2,Flight,6723,5,Blue Diamond Lodge,970,3.8,Historic Fort & Museum | Ancient Temples Complex | Art Gallery & Cultural Center | Hilltop Viewpoint Trek,616
Bhubaneswar,Hyderabad,9720,4,Train,2442,29,FabHotel Oasis,990,3.7,Historic Fort & Museum | Local Market & Food Tour | Hilltop Viewpoint Trek,189
Bhubaneswar,Visakhapatnam,16585,6,Train,550,10,Zostel Premium,1291,4.1,Local Market & Food Tour | Science Center & Planetarium | Hilltop Viewpoint Trek,174
Bhubaneswar,Udaipur,28402,3,Flight,5517,4,Ginger Eco Suites,3181,4.3,Botanical Gardens & Zoo | Science Center & Planetarium | Historic Fort & Museum | City Palace & Lake Cruise | Art Gallery & Cultural Center | Ancient Temples Complex,2622
Bhubaneswar,Raipur,11995,3,Flight,5118,1,FabHotel Oasis,1085,3.9,Art Gallery & Cultural Center | Ancient Temples Complex | Botanical Gardens & Zoo,1164
Bhubaneswar,Surat,6885,3,Train,1450,19,Zostel Premium,695,3.7,Art Gallery & Cultural Center | Local Market & Food Tour | Hilltop Viewpoint Trek,216
Bhubaneswar,Guwahati,21604,5,Flight,8854,4,Treebo Trend,1396,4.0,Science Center & Planetarium | Historic Fort & Museum | Local Market & Food Tour | Art Gallery & Cultural Center,760
Bhubaneswar,Ahmedabad,7035,3,Train,833,23,Treebo Trend,926,3.8,Art Gallery & Cultural Center | Historic Fort & Museum | Science Center & Planetarium | Local Market & Food Tour | Beachfront Promenade,405
Bhubaneswar,Chennai,14344,6,Train,1600,28,Blue Diamond Lodge,995,3.6,Botanical Gardens & Zoo | Science Center & Planetarium | Beachfront Promenade | City Palace & Lake Cruise,112
Bhubaneswar,Ranchi,10343,6,Train,837,11,Zostel Premium,806,3.5,Science Center & Planetarium | Historic Fort & Museum | Art Gallery & Cultural Center,159
Bhubaneswar,Amritsar,6737,4,Train,2089,23,Treebo Trend,802,4.0,Hilltop Viewpoint Trek | Beachfront Promenade | Art Gallery & Cultural Center | City Palace & Lake Cruise | Ancient Temples Complex,210
Bhubaneswar,Visakhapatnam,11477,7,Train,606,8,Treebo Trend,867,4.0,Science Center & Planetarium | Historic Fort & Museum | Botanical Gardens & Zoo,291
Bhubaneswar,Agra,5139,2,Train,1749,24,Treebo Trend,860,4.1,Ancient Temples Complex | Beachfront Promenade | Hilltop Viewpoint Trek | City Palace & Lake Cruise,468
Bhubaneswar,Coimbatore,3267,2,Train,1117,16,Zostel Premium,658,3.7,Historic Fort & Museum | Hilltop Viewpoint Trek | Science Center & Planetarium,309
Bhubaneswar,Guwahati,9639,4,Train,1504,29,Treebo Trend,1016,3.7,Local Market & Food Tour | Science Center & Planetarium | City Palace & Lake Cruise | Ancient Temples Complex,456
Bhubaneswar,Chandigarh,13299,5,Train,2164,23,FabHotel Oasis,1024,3.9,Historic Fort & Museum | City Palace & Lake Cruise | Beachfront Promenade | Science Center & Planetarium | Art Gallery & Cultural Center,490
Bhubaneswar,Visakhapatnam,8044,5,Train,677,10,Treebo Trend,861,3.9,Historic Fort & Museum | Ancient Temples Complex | Botanical Gardens & Zoo | Hilltop Viewpoint Trek | Art Gallery & Cultural Center,550
Bhubaneswar,Ranchi,19502,3,Flight,5215,2,Ginger Eco Suites,2468,4.2,Beachfront Promenade | Ancient Temples Complex | Hilltop Viewpoint Trek,675
Bhubaneswar,Coimbatore,21178,2,Train,2628,16,Royal Palace Stay,4420,4.7,Historic Fort & Museum | Local Market & Food Tour | Beachfront Promenade | Botanical Gardens & Zoo,1384
Bhubaneswar,New Delhi,17102,3,Flight,9345,5,Treebo Trend,1215,4.0,Beachfront Promenade | Ancient Temples Complex | Local Market & Food Tour | City Palace & Lake Cruise,1932
Bhubaneswar,Coimbatore,20130,3,Flight,10742,5,Comfort Inn,1664,4.0,City Palace & Lake Cruise | Beachfront Promenade | Historic Fort & Museum,537
Bhubaneswar,Jammu,6779,5,Train,2338,20,Treebo Trend,858,4.0,Hilltop Viewpoint Trek | City Palace & Lake Cruise | Local Market & Food Tour,201
Bhubaneswar,Chandigarh,19254,5,Flight,10086,5,FabHotel Oasis,906,4.1,Beachfront Promenade | Art Gallery & Cultural Center | Historic Fort & Museum,645
Bhubaneswar,Surat,62016,6,Flight,9294,3,The Oberoi Splendor,4097,4.8,Local Market & Food Tour | Beachfront Promenade | Hilltop Viewpoint Trek | Science Center & Planetarium | Art Gallery & Cultural Center,1590
Bhubaneswar,Jammu,5612,2,Train,1049,18,Treebo Trend,1091,3.5,Botanical Gardens & Zoo | City Palace & Lake Cruise | Local Market & Food Tour,339
Bhubaneswar,Madurai,5912,4,Train,935,27,Zostel Premium,739,3.6,Local Market & Food Tour | City Palace & Lake Cruise | Science Center & Planetarium | Art Gallery & Cultural Center,424
Bhubaneswar,Varanasi,9315,4,Train,1321,19,Treebo Trend,1021,4.0,Beachfront Promenade | Local Market & Food Tour | Ancient Temples Complex | City Palace & Lake Cruise | Hilltop Viewpoint Trek,370
Bhubaneswar,Jaipur,10477,7,Train,1603,28,FabHotel Oasis,622,3.5,Art Gallery & Cultural Center | Ancient Temples Complex | Historic Fort & Museum | Science Center & Planetarium | Botanical Gardens & Zoo | Hilltop Viewpoint Trek,372
Bhubaneswar,Shimla,19694,5,Train,2255,24,Blue Diamond Lodge,1468,3.6,Historic Fort & Museum | Beachfront Promenade | Ancient Temples Complex | Science Center & Planetarium | Local Market & Food Tour,765
Bhubaneswar,Guwahati,32905,6,Flight,7536,4,Ginger Eco Suites,1817,4.2,Historic Fort & Museum | Local Market & Food Tour | Beachfront Promenade,1467
Bhubaneswar,Mumbai,14443,6,Train,908,29,FabHotel Oasis,1056,3.7,City Palace & Lake Cruise | Botanical Gardens & Zoo | Art Gallery & Cultural Center,123
Bhubaneswar,Ranchi,20663,5,Flight,4010,2,FabHotel Oasis,1443,3.9,Botanical Gardens & Zoo | City Palace & Lake Cruise | Science Center & Planetarium,1341
Bhubaneswar,Kolkata,11859,5,Train,933,8,FabHotel Oasis,1101,3.5,Art Gallery & Cultural Center | Science Center & Planetarium | City Palace & Lake Cruise | Historic Fort & Museum | Botanical Gardens & Zoo,570
Bhubaneswar,Ahmedabad,19449,5,Flight,6025,4,FabHotel Oasis,1100,4.0,Science Center & Planetarium | City Palace & Lake Cruise | Local Market & Food Tour | Art Gallery & Cultural Center,1600
Bhubaneswar,Lucknow,37202,6,Train,2137,18,Comfort Inn,3112,4.2,Art Gallery & Cultural Center | City Palace & Lake Cruise | Botanical Gardens & Zoo | Beachfront Promenade | Ancient Temples Complex | Local Market & Food Tour,2334
Bhubaneswar,Coimbatore,4255,3,Train,1058,26,FabHotel Oasis,959,4.1,City Palace & Lake Cruise | Historic Fort & Museum | Botanical Gardens & Zoo,129
Bhubaneswar,Chennai,54293,4,Flight,9536,3,Novotel Hub,4665,4.7,Beachfront Promenade | Hilltop Viewpoint Trek | Ancient Temples Complex | City Palace & Lake Cruise,1696
Bhubaneswar,Varanasi,5234,2,Train,1772,17,Blue Diamond Lodge,828,4.0,Art Gallery & Cultural Center | Beachfront Promenade | Botanical Gardens & Zoo,288
Bhubaneswar,Mumbai,5854,4,Train,2151,28,Treebo Trend,607,3.7,Botanical Gardens & Zoo | Science Center & Planetarium | Hilltop Viewpoint Trek,216
Bhubaneswar,Chandigarh,51798,5,Flight,6730,3,Taj Vista,4375,4.8,Historic Fort & Museum | Art Gallery & Cultural Center | Beachfront Promenade | Botanical Gardens & Zoo | Hilltop Viewpoint Trek,1300
Bhubaneswar,Kolkata,9600,4,Train,440,10,FabHotel Oasis,924,4.1,Art Gallery & Cultural Center | Historic Fort & Museum | Ancient Temples Complex | City Palace & Lake Cruise,432
Bhubaneswar,Kolkata,4727,2,Train,769,9,Blue Diamond Lodge,1064,3.6,Art Gallery & Cultural Center | Hilltop Viewpoint Trek | Historic Fort & Museum | City Palace & Lake Cruise,448
Bhubaneswar,Kolkata,22835,6,Flight,4077,1,Ginger Eco Suites,1570,4.1,Art Gallery & Cultural Center | Beachfront Promenade | Botanical Gardens & Zoo | Local Market & Food Tour | Historic Fort & Museum,2065
Bhubaneswar,Surat,9738,4,Train,1064,16,Blue Diamond Lodge,878,3.5,Botanical Gardens & Zoo | Historic Fort & Museum | City Palace & Lake Cruise | Local Market & Food Tour | Hilltop Viewpoint Trek | Ancient Temples Complex,408
Bhubaneswar,Vadodara,3078,2,Train,1829,26,Blue Diamond Lodge,758,3.7,Beachfront Promenade | Historic Fort & Museum | Ancient Temples Complex | City Palace & Lake Cruise,320
Bhubaneswar,Amritsar,8533,2,Flight,6408,5,Treebo Trend,880,3.9,Botanical Gardens & Zoo | Science Center & Planetarium | Hilltop Viewpoint Trek | Ancient Temples Complex,912
Bhubaneswar,Jammu,22016,5,Flight,10465,4,Zostel Premium,997,3.8,Hilltop Viewpoint Trek | Art Gallery & Cultural Center | Local Market & Food Tour | Botanical Gardens & Zoo | Historic Fort & Museum | Ancient Temples Complex,2148
Bhubaneswar,Visakhapatnam,7742,2,Flight,4529,2,Treebo Trend,824,3.5,Hilltop Viewpoint Trek | Beachfront Promenade | Science Center & Planetarium | Local Market & Food Tour,1324
Bhubaneswar,Agra,14970,6,Train,2000,21,Blue Diamond Lodge,1038,3.9,Botanical Gardens & Zoo | Historic Fort & Museum | Local Market & Food Tour | City Palace & Lake Cruise | Ancient Temples Complex | Science Center & Planetarium,660
Bhubaneswar,Amritsar,9010,4,Train,1421,31,Blue Diamond Lodge,992,3.8,Botanical Gardens & Zoo | Art Gallery & Cultural Center | Beachfront Promenade | Hilltop Viewpoint Trek,252
Bhubaneswar,Coimbatore,8432,5,Train,1439,25,Zostel Premium,636,3.5,Science Center & Planetarium | Botanical Gardens & Zoo | Art Gallery & Cultural Center | City Palace & Lake Cruise | Historic Fort & Museum,555
Bhubaneswar,Bhopal,20104,3,Flight,9495,5,Sayaji Stay,1597,4.2,Art Gallery & Cultural Center | Science Center & Planetarium | Beachfront Promenade | Historic Fort & Museum | Botanical Gardens & Zoo,2160
Bhubaneswar,Ahmedabad,4068,3,Train,1437,18,Zostel Premium,644,3.9,City Palace & Lake Cruise | Botanical Gardens & Zoo | Historic Fort & Museum,183
Bhubaneswar,Pune,5463,2,Train,2334,16,Treebo Trend,843,3.7,Ancient Temples Complex | Historic Fort & Museum | Local Market & Food Tour | Science Center & Planetarium,336
Bhubaneswar,Coimbatore,5037,3,Train,1204,30,Zostel Premium,821,3.8,City Palace & Lake Cruise | Botanical Gardens & Zoo | Local Market & Food Tour | Historic Fort & Museum | Hilltop Viewpoint Trek,105
Bhubaneswar,Kochi,9288,4,Train,1672,29,FabHotel Oasis,975,4.0,Art Gallery & Cultural Center | Beachfront Promenade | Hilltop Viewpoint Trek | Local Market & Food Tour | Ancient Temples Complex | Historic Fort & Museum,402
Bhubaneswar,Kochi,62782,4,Flight,9607,4,Grand Heritage Inn,7153,4.7,Beachfront Promenade | Art Gallery & Cultural Center | Science Center & Planetarium,1083
Bhubaneswar,New Delhi,27669,5,Flight,9337,4,Ginger Eco Suites,1839,4.2,City Palace & Lake Cruise | Beachfront Promenade | Local Market & Food Tour,1188
Bhubaneswar,Agra,6250,4,Train,1724,16,Blue Diamond Lodge,842,3.8,Ancient Temples Complex | Local Market & Food Tour | Historic Fort & Museum | Botanical Gardens & Zoo | Art Gallery & Cultural Center,505
Bhubaneswar,Dehradun,11367,3,Flight,8224,5,Treebo Trend,614,3.5,Hilltop Viewpoint Trek | Beachfront Promenade | Botanical Gardens & Zoo | Science Center & Planetarium | Ancient Temples Complex | Historic Fort & Museum,2592
Bhubaneswar,Varanasi,46057,7,Flight,6625,3,Ginger Eco Suites,2561,4.1,Local Market & Food Tour | City Palace & Lake Cruise | Hilltop Viewpoint Trek | Art Gallery & Cultural Center | Beachfront Promenade,2090
Bhubaneswar,Surat,72404,5,Flight,10238,6,Royal Palace Stay,6163,4.7,Local Market & Food Tour | Beachfront Promenade | Botanical Gardens & Zoo | Art Gallery & Cultural Center | Hilltop Viewpoint Trek | City Palace & Lake Cruise,1794
Bhubaneswar,Pune,4460,3,Train,1695,24,Zostel Premium,734,4.1,Local Market & Food Tour | City Palace & Lake Cruise | Botanical Gardens & Zoo | Art Gallery & Cultural Center | Beachfront Promenade,395
Bhubaneswar,Guwahati,20538,5,Flight,9315,3,Blue Diamond Lodge,1045,3.9,Art Gallery & Cultural Center | City Palace & Lake Cruise | Ancient Temples Complex,1218
Bhubaneswar,Raipur,7818,2,Flight,4232,2,Treebo Trend,944,3.7,Historic Fort & Museum | Beachfront Promenade | Local Market & Food Tour | Science Center & Planetarium,1312
Bhubaneswar,Agra,4901,2,Train,855,17,Blue Diamond Lodge,993,3.8,Hilltop Viewpoint Trek | City Palace & Lake Cruise | Art Gallery & Cultural Center | Local Market & Food Tour,336
Bhubaneswar,Udaipur,50703,3,Flight,8419,6,Radisson Elite,6465,4.6,Botanical Gardens & Zoo | Science Center & Planetarium | Historic Fort & Museum,999
Bhubaneswar,Madurai,14955,6,Train,1547,25,Treebo Trend,954,4.0,Local Market & Food Tour | Historic Fort & Museum | Art Gallery & Cultural Center | City Palace & Lake Cruise | Science Center & Planetarium,180
Bhubaneswar,Dehradun,20285,5,Flight,10498,3,Blue Diamond Lodge,856,3.9,Beachfront Promenade | Art Gallery & Cultural Center | Historic Fort & Museum | Hilltop Viewpoint Trek,1860
Bhubaneswar,Patna,17280,3,Flight,10878,3,FabHotel Oasis,1018,3.8,Art Gallery & Cultural Center | Hilltop Viewpoint Trek | Botanical Gardens & Zoo | Local Market & Food Tour | Ancient Temples Complex,2465
Bhubaneswar,Bengaluru,9986,4,Train,1490,19,Zostel Premium,1085,4.0,Science Center & Planetarium | Hilltop Viewpoint Trek | City Palace & Lake Cruise,159
Bhubaneswar,Jaipur,24092,4,Train,1871,24,Comfort Inn,2258,4.2,Beachfront Promenade | City Palace & Lake Cruise | Science Center & Planetarium | Hilltop Viewpoint Trek,1088
Bhubaneswar,Udaipur,9984,6,Train,946,27,FabHotel Oasis,818,3.9,Beachfront Promenade | Local Market & Food Tour | Science Center & Planetarium | Art Gallery & Cultural Center | City Palace & Lake Cruise | Historic Fort & Museum,120
Bhubaneswar,Visakhapatnam,4558,2,Train,754,5,FabHotel Oasis,752,3.7,City Palace & Lake Cruise | Art Gallery & Cultural Center | Historic Fort & Museum,147
Bhubaneswar,Mumbai,5128,2,Train,2166,28,Zostel Premium,894,3.5,Ancient Temples Complex | Science Center & Planetarium | Beachfront Promenade | Historic Fort & Museum,448
Bhubaneswar,Raipur,70368,5,Flight,3612,2,Radisson Elite,6156,4.3,City Palace & Lake Cruise | Historic Fort & Museum | Ancient Temples Complex | Art Gallery & Cultural Center | Beachfront Promenade,1930
Bhubaneswar,Raipur,4305,3,Train,627,5,Zostel Premium,652,4.1,Historic Fort & Museum | Art Gallery & Cultural Center | City Palace & Lake Cruise | Beachfront Promenade,220
Bhubaneswar,Bengaluru,6619,4,Train,2143,31,Blue Diamond Lodge,851,4.1,Historic Fort & Museum | Art Gallery & Cultural Center | Ancient Temples Complex | Botanical Gardens & Zoo | Beachfront Promenade,350
Bhubaneswar,Bhopal,13215,2,Train,1959,20,Comfort Inn,3075,4.0,Historic Fort & Museum | City Palace & Lake Cruise | Hilltop Viewpoint Trek | Art Gallery & Cultural Center,1824
Bhubaneswar,Surat,22393,2,Train,1692,16,Novotel Hub,4682,4.4,City Palace & Lake Cruise | Botanical Gardens & Zoo | Art Gallery & Cultural Center | Historic Fort & Museum,832
Bhubaneswar,Bengaluru,36691,6,Flight,6618,4,Sayaji Stay,2182,4.1,Historic Fort & Museum | Hilltop Viewpoint Trek | City Palace & Lake Cruise | Beachfront Promenade,1496
Bhubaneswar,Ranchi,26965,7,Flight,4770,1,Blue Diamond Lodge,1331,3.9,Botanical Gardens & Zoo | Beachfront Promenade | Ancient Temples Complex | Historic Fort & Museum,696
Bhubaneswar,Chandigarh,7852,3,Train,1576,26,Treebo Trend,1107,4.1,Beachfront Promenade | City Palace & Lake Cruise | Botanical Gardens & Zoo | Historic Fort & Museum | Ancient Temples Complex | Science Center & Planetarium,666
Bhubaneswar,Raipur,11270,5,Train,579,8,Zostel Premium,873,3.6,Local Market & Food Tour | Beachfront Promenade | Science Center & Planetarium,228
Bhubaneswar,Ahmedabad,18087,7,Train,841,29,Treebo Trend,1138,3.6,Science Center & Planetarium | Art Gallery & Cultural Center | Botanical Gardens & Zoo | Hilltop Viewpoint Trek | Ancient Temples Complex | Historic Fort & Museum,462
